timestamp,day,hour,route,weather,distance_m,travel_time_s,traffic_delay_s,traffic_length_m,congestion_ratio
2026-05-25 16:30,Monday,16,Berger-Lagos Island,Wet Roads (residual),26735,4482,1636,12512,1.57
2026-05-25 16:45,Monday,16,Berger-Lagos Island,Wet Roads (residual),26792,4717,1864,11402,1.65
2026-05-25 17:00,Monday,17,Berger-Lagos Island,Heavy Rain,26922,6583,3717,37373,2.3
2026-05-25 17:15,Monday,17,Berger-Lagos Island,Heavy Rain,27107,7039,4153,30710,2.44
2026-05-25 17:30,Monday,17,Berger-Lagos Island,Heavy Rain,26791,6886,4034,31693,2.41
2026-05-25 17:45,Monday,17,Berger-Lagos Island,Heavy Rain,27143,7303,4413,54378,2.53
2026-05-25 19:00,Monday,19,Berger-Lagos Island,Wet Roads (residual),26369,5010,2203,10667,1.78
2026-05-25 19:30,Monday,19,Berger-Lagos Island,Wet Roads (residual),26260,4749,1953,13106,1.7
2026-05-25 19:45,Monday,19,Berger-Lagos Island,Wet Roads (residual),26995,4689,1815,16643,1.63
2026-05-25 20:00,Monday,20,Berger-Lagos Island,Heavy Rain,26931,6134,3266,25840,2.14
2026-05-25 20:30,Monday,20,Berger-Lagos Island,Heavy Rain,26595,5779,2948,30588,2.04
2026-05-25 20:45,Monday,20,Berger-Lagos Island,Heavy Rain,27238,5815,2915,22868,2.01
2026-05-25 21:00,Monday,21,Berger-Lagos Island,Heavy Rain,26607,5407,2575,23557,1.91
2026-05-25 21:45,Monday,21,Berger-Lagos Island,Heavy Rain,26642,5129,2292,13192,1.81
2026-05-25 22:00,Monday,22,Berger-Lagos Island,Wet Roads (residual),27191,3724,829,4842,1.29
2026-05-25 22:15,Monday,22,Berger-Lagos Island,Wet Roads (residual),26077,3387,611,3072,1.22
2026-05-25 22:45,Monday,22,Berger-Lagos Island,Wet Roads (residual),26588,3525,695,3906,1.25
2026-05-25 23:00,Monday,23,Berger-Lagos Island,Wet Roads (residual),26778,3619,768,2569,1.27
2026-05-25 23:30,Monday,23,Berger-Lagos Island,Wet Roads (residual),26681,3551,710,4535,1.25
2026-05-26 00:00,Tuesday,0,Berger-Lagos Island,"Rain, Partially cloudy",26666,2867,28,170,1.01
2026-05-26 00:15,Tuesday,0,Berger-Lagos Island,"Rain, Partially cloudy",26778,3013,162,1155,1.06
2026-05-26 00:45,Tuesday,0,Berger-Lagos Island,"Rain, Partially cloudy",26859,3101,242,987,1.08
2026-05-26 01:00,Tuesday,1,Berger-Lagos Island,"Rain, Partially cloudy",26598,3154,322,2319,1.11
2026-05-26 01:15,Tuesday,1,Berger-Lagos Island,"Rain, Partially cloudy",26690,2951,109,521,1.04
2026-05-26 01:45,Tuesday,1,Berger-Lagos Island,"Rain, Partially cloudy",26305,3104,303,1752,1.11
2026-05-26 02:15,Tuesday,2,Berger-Lagos Island,"Rain, Partially cloudy",26581,2976,146,1111,1.05
2026-05-26 02:45,Tuesday,2,Berger-Lagos Island,"Rain, Partially cloudy",26268,3008,212,1327,1.08
2026-05-26 03:15,Tuesday,3,Berger-Lagos Island,"Rain, Partially cloudy",26368,2854,46,269,1.02
2026-05-26 03:45,Tuesday,3,Berger-Lagos Island,"Rain, Partially cloudy",26291,2917,118,657,1.04
2026-05-26 04:00,Tuesday,4,Berger-Lagos Island,"Rain, Partially cloudy",27021,2943,66,282,1.02
2026-05-26 04:15,Tuesday,4,Berger-Lagos Island,"Rain, Partially cloudy",26727,2875,29,186,1.01
2026-05-26 04:30,Tuesday,4,Berger-Lagos Island,"Rain, Partially cloudy",26796,2853,0,0,1.0
2026-05-26 05:15,Tuesday,5,Berger-Lagos Island,"Rain, Partially cloudy",26751,3027,179,985,1.06
2026-05-26 05:30,Tuesday,5,Berger-Lagos Island,"Rain, Partially cloudy",26613,2957,124,907,1.04
2026-05-26 05:45,Tuesday,5,Berger-Lagos Island,"Rain, Partially cloudy",26991,3164,291,1270,1.1
2026-05-26 06:00,Tuesday,6,Berger-Lagos Island,Light/Moderate Rain,26982,4097,1224,9094,1.43
2026-05-26 06:15,Tuesday,6,Berger-Lagos Island,Light/Moderate Rain,27670,4175,1229,5635,1.42
2026-05-26 06:30,Tuesday,6,Berger-Lagos Island,Light/Moderate Rain,26823,4056,1201,11615,1.42
2026-05-26 06:45,Tuesday,6,Berger-Lagos Island,Light/Moderate Rain,26665,4101,1262,10241,1.44
2026-05-26 07:45,Tuesday,7,Berger-Lagos Island,Light/Moderate Rain,26766,4523,1673,10874,1.59
2026-05-26 08:30,Tuesday,8,Berger-Lagos Island,Light/Moderate Rain,26960,4574,1704,10788,1.59
2026-05-26 09:15,Tuesday,9,Berger-Lagos Island,Light/Moderate Rain,26686,4469,1628,5548,1.57
2026-05-26 09:45,Tuesday,9,Berger-Lagos Island,Light/Moderate Rain,26776,4154,1303,7430,1.46
2026-05-26 11:00,Tuesday,11,Berger-Lagos Island,Wet Roads (residual),26514,3246,423,3076,1.15
2026-05-26 11:30,Tuesday,11,Berger-Lagos Island,Wet Roads (residual),26917,3406,540,3515,1.19
2026-05-26 11:45,Tuesday,11,Berger-Lagos Island,Wet Roads (residual),26979,3312,439,3202,1.15
2026-05-26 12:00,Tuesday,12,Berger-Lagos Island,"Rain, Partially cloudy",26653,2950,112,500,1.04
2026-05-26 12:15,Tuesday,12,Berger-Lagos Island,"Rain, Partially cloudy",26555,3032,205,1197,1.07
2026-05-26 12:30,Tuesday,12,Berger-Lagos Island,"Rain, Partially cloudy",26651,2952,114,895,1.04
2026-05-26 12:45,Tuesday,12,Berger-Lagos Island,"Rain, Partially cloudy",26588,2968,137,1046,1.05
2026-05-26 13:00,Tuesday,13,Berger-Lagos Island,"Rain, Partially cloudy",26503,2912,90,570,1.03
2026-05-26 13:15,Tuesday,13,Berger-Lagos Island,"Rain, Partially cloudy",26798,2906,53,314,1.02
2026-05-26 13:30,Tuesday,13,Berger-Lagos Island,"Rain, Partially cloudy",27260,2944,41,327,1.01
2026-05-26 13:45,Tuesday,13,Berger-Lagos Island,"Rain, Partially cloudy",26818,2873,18,117,1.01
2026-05-26 14:30,Tuesday,14,Berger-Lagos Island,"Rain, Partially cloudy",26676,2919,79,549,1.03
2026-05-26 15:00,Tuesday,15,Berger-Lagos Island,"Rain, Partially cloudy",26322,2802,0,0,1.0
2026-05-26 15:15,Tuesday,15,Berger-Lagos Island,"Rain, Partially cloudy",26360,2815,8,50,1.0
2026-05-26 15:30,Tuesday,15,Berger-Lagos Island,"Rain, Partially cloudy",26552,3061,234,694,1.08
2026-05-26 15:45,Tuesday,15,Berger-Lagos Island,"Rain, Partially cloudy",26981,3338,466,3338,1.16
2026-05-26 16:15,Tuesday,16,Berger-Lagos Island,"Rain, Partially cloudy",26713,3366,522,2395,1.18
2026-05-26 16:30,Tuesday,16,Berger-Lagos Island,"Rain, Partially cloudy",26760,3634,785,4918,1.28
2026-05-26 16:45,Tuesday,16,Berger-Lagos Island,"Rain, Partially cloudy",26669,3858,1019,5825,1.36
2026-05-26 17:00,Tuesday,17,Berger-Lagos Island,"Rain, Partially cloudy",26894,3960,1097,6052,1.38
2026-05-26 17:15,Tuesday,17,Berger-Lagos Island,"Rain, Partially cloudy",27024,4215,1338,5346,1.46
2026-05-26 17:30,Tuesday,17,Berger-Lagos Island,"Rain, Partially cloudy",27289,4384,1479,10171,1.51
2026-05-26 18:00,Tuesday,18,Berger-Lagos Island,"Rain, Partially cloudy",26223,4343,1551,10402,1.56
2026-05-26 18:30,Tuesday,18,Berger-Lagos Island,"Rain, Partially cloudy",26470,4232,1414,13211,1.5
2026-05-26 19:00,Tuesday,19,Berger-Lagos Island,"Rain, Partially cloudy",27151,4265,1374,7843,1.48
2026-05-26 19:30,Tuesday,19,Berger-Lagos Island,"Rain, Partially cloudy",26332,3870,1067,7920,1.38
2026-05-26 20:00,Tuesday,20,Berger-Lagos Island,"Rain, Partially cloudy",26570,3744,915,6140,1.32
2026-05-26 21:00,Tuesday,21,Berger-Lagos Island,"Rain, Partially cloudy",26407,3241,429,2946,1.15
2026-05-26 21:15,Tuesday,21,Berger-Lagos Island,"Rain, Partially cloudy",26339,3050,246,1837,1.09
2026-05-26 21:30,Tuesday,21,Berger-Lagos Island,"Rain, Partially cloudy",26808,3053,198,882,1.07
2026-05-26 22:15,Tuesday,22,Berger-Lagos Island,"Rain, Partially cloudy",26942,3040,171,1317,1.06
2026-05-26 22:30,Tuesday,22,Berger-Lagos Island,"Rain, Partially cloudy",26592,2916,84,846,1.03
2026-05-26 23:00,Tuesday,23,Berger-Lagos Island,"Rain, Partially cloudy",26595,2860,28,131,1.01
2026-05-26 23:30,Tuesday,23,Berger-Lagos Island,"Rain, Partially cloudy",27022,2877,0,0,1.0
2026-05-27 00:00,Wednesday,0,Berger-Lagos Island,Partially cloudy,26489,2832,12,104,1.0
2026-05-27 00:15,Wednesday,0,Berger-Lagos Island,Partially cloudy,26047,2898,124,796,1.04
2026-05-27 00:30,Wednesday,0,Berger-Lagos Island,Partially cloudy,27017,3088,212,1381,1.07
2026-05-27 00:45,Wednesday,0,Berger-Lagos Island,Partially cloudy,26968,3119,248,1656,1.09
2026-05-27 01:30,Wednesday,1,Berger-Lagos Island,Partially cloudy,26639,3127,290,1803,1.1
2026-05-27 01:45,Wednesday,1,Berger-Lagos Island,Partially cloudy,26707,3283,439,3419,1.15
2026-05-27 02:00,Wednesday,2,Berger-Lagos Island,Partially cloudy,26972,3201,330,2339,1.11
2026-05-27 02:15,Wednesday,2,Berger-Lagos Island,Partially cloudy,26634,3093,257,1304,1.09
2026-05-27 02:30,Wednesday,2,Berger-Lagos Island,Partially cloudy,26625,3066,231,1327,1.08
2026-05-27 02:45,Wednesday,2,Berger-Lagos Island,Partially cloudy,26243,3004,210,1234,1.08
2026-05-27 03:00,Wednesday,3,Berger-Lagos Island,Partially cloudy,26738,2986,139,893,1.05
2026-05-27 03:45,Wednesday,3,Berger-Lagos Island,Partially cloudy,26467,2818,0,0,1.0
2026-05-27 04:00,Wednesday,4,Berger-Lagos Island,Partially cloudy,26454,2832,15,109,1.01
2026-05-27 04:15,Wednesday,4,Berger-Lagos Island,Partially cloudy,26882,2923,61,300,1.02
2026-05-27 05:00,Wednesday,5,Berger-Lagos Island,Partially cloudy,26483,2842,22,125,1.01
2026-05-27 05:30,Wednesday,5,Berger-Lagos Island,Partially cloudy,26325,2836,33,180,1.01
2026-05-27 06:15,Wednesday,6,Berger-Lagos Island,Partially cloudy,26804,3148,294,1951,1.1
2026-05-27 06:30,Wednesday,6,Berger-Lagos Island,Partially cloudy,26337,3006,202,1423,1.07
2026-05-27 07:00,Wednesday,7,Berger-Lagos Island,Partially cloudy,26762,3331,482,3929,1.17
2026-05-27 07:15,Wednesday,7,Berger-Lagos Island,Partially cloudy,26215,3143,352,2611,1.13
2026-05-27 07:30,Wednesday,7,Berger-Lagos Island,Partially cloudy,26661,3327,488,2997,1.17
2026-05-27 08:15,Wednesday,8,Berger-Lagos Island,Partially cloudy,26415,3291,478,2922,1.17
2026-05-27 08:30,Wednesday,8,Berger-Lagos Island,Partially cloudy,26665,3232,394,3294,1.14
2026-05-27 08:45,Wednesday,8,Berger-Lagos Island,Partially cloudy,27125,3408,520,4417,1.18
2026-05-27 09:15,Wednesday,9,Berger-Lagos Island,Partially cloudy,26514,3304,481,1767,1.17
2026-05-27 09:30,Wednesday,9,Berger-Lagos Island,Partially cloudy,26280,3192,395,1995,1.14
2026-05-27 09:45,Wednesday,9,Berger-Lagos Island,Partially cloudy,26608,3131,298,1305,1.11
2026-05-27 10:15,Wednesday,10,Berger-Lagos Island,Partially cloudy,26145,3108,325,3142,1.12
2026-05-27 11:30,Wednesday,11,Berger-Lagos Island,Partially cloudy,26896,3004,141,572,1.05
2026-05-27 11:45,Wednesday,11,Berger-Lagos Island,Partially cloudy,26985,2948,75,353,1.03
2026-05-27 12:00,Wednesday,12,Berger-Lagos Island,Partially cloudy,27229,2922,23,101,1.01
2026-05-27 12:15,Wednesday,12,Berger-Lagos Island,Partially cloudy,26660,3001,163,372,1.06
2026-05-27 12:45,Wednesday,12,Berger-Lagos Island,Partially cloudy,26515,2986,163,1233,1.06
2026-05-27 13:00,Wednesday,13,Berger-Lagos Island,Partially cloudy,26192,2789,0,0,1.0
2026-05-27 13:15,Wednesday,13,Berger-Lagos Island,Partially cloudy,26176,2787,0,0,1.0
2026-05-27 13:30,Wednesday,13,Berger-Lagos Island,Partially cloudy,26159,2942,157,1083,1.06
2026-05-27 13:45,Wednesday,13,Berger-Lagos Island,Partially cloudy,26605,2892,60,508,1.02
2026-05-27 14:00,Wednesday,14,Berger-Lagos Island,Partially cloudy,26831,2910,54,352,1.02
2026-05-27 14:45,Wednesday,14,Berger-Lagos Island,Partially cloudy,26054,2951,178,1015,1.06
2026-05-27 15:00,Wednesday,15,Berger-Lagos Island,Partially cloudy,26768,2850,0,0,1.0
2026-05-27 15:15,Wednesday,15,Berger-Lagos Island,Partially cloudy,26775,2883,32,199,1.01
2026-05-27 15:30,Wednesday,15,Berger-Lagos Island,Partially cloudy,26761,3035,186,1135,1.07
2026-05-27 15:45,Wednesday,15,Berger-Lagos Island,Partially cloudy,27523,3171,241,1389,1.08
2026-05-27 16:00,Wednesday,16,Berger-Lagos Island,Partially cloudy,26372,3042,234,1077,1.08
2026-05-27 16:30,Wednesday,16,Berger-Lagos Island,Partially cloudy,26550,3573,746,4433,1.26
2026-05-27 16:45,Wednesday,16,Berger-Lagos Island,Partially cloudy,26902,3824,960,6721,1.34
2026-05-27 17:15,Wednesday,17,Berger-Lagos Island,Partially cloudy,26751,4119,1271,10525,1.45
2026-05-27 17:30,Wednesday,17,Berger-Lagos Island,Partially cloudy,26367,4085,1277,6030,1.46
2026-05-27 17:45,Wednesday,17,Berger-Lagos Island,Partially cloudy,26052,4210,1437,10334,1.52
2026-05-27 18:15,Wednesday,18,Berger-Lagos Island,Partially cloudy,26993,4401,1527,13095,1.53
2026-05-27 18:30,Wednesday,18,Berger-Lagos Island,Partially cloudy,26695,4276,1434,9955,1.5
2026-05-27 18:45,Wednesday,18,Berger-Lagos Island,Partially cloudy,26555,4308,1481,12470,1.52
2026-05-27 19:00,Wednesday,19,Berger-Lagos Island,Partially cloudy,26505,4073,1251,8971,1.44
2026-05-27 19:45,Wednesday,19,Berger-Lagos Island,Partially cloudy,27210,3992,1095,9111,1.38
2026-05-27 20:15,Wednesday,20,Berger-Lagos Island,Partially cloudy,26285,3559,761,4039,1.27
2026-05-27 20:30,Wednesday,20,Berger-Lagos Island,Partially cloudy,26492,3354,534,3447,1.19
2026-05-27 21:00,Wednesday,21,Berger-Lagos Island,Partially cloudy,26389,3213,404,2762,1.14
2026-05-27 22:00,Wednesday,22,Berger-Lagos Island,Partially cloudy,27091,3154,270,1396,1.09
2026-05-27 22:15,Wednesday,22,Berger-Lagos Island,Partially cloudy,26265,2972,175,1508,1.06
2026-05-27 23:15,Wednesday,23,Berger-Lagos Island,Partially cloudy,26619,2964,130,675,1.05
2026-05-28 00:00,Thursday,0,Berger-Lagos Island,"Rain, Partially cloudy",26892,2903,40,212,1.01
2026-05-28 00:15,Thursday,0,Berger-Lagos Island,"Rain, Partially cloudy",26581,2988,158,1212,1.06
2026-05-28 00:30,Thursday,0,Berger-Lagos Island,"Rain, Partially cloudy",26369,2888,81,325,1.03
2026-05-28 00:45,Thursday,0,Berger-Lagos Island,"Rain, Partially cloudy",27021,3139,262,1506,1.09
2026-05-28 01:15,Thursday,1,Berger-Lagos Island,"Rain, Partially cloudy",26854,3195,336,1640,1.12
2026-05-28 01:30,Thursday,1,Berger-Lagos Island,"Rain, Partially cloudy",27317,3372,464,3379,1.16
2026-05-28 01:45,Thursday,1,Berger-Lagos Island,"Rain, Partially cloudy",26461,2969,152,1125,1.05
2026-05-28 02:00,Thursday,2,Berger-Lagos Island,"Rain, Partially cloudy",27040,3172,293,2164,1.1
2026-05-28 02:15,Thursday,2,Berger-Lagos Island,"Rain, Partially cloudy",26648,3033,196,1012,1.07
2026-05-28 02:30,Thursday,2,Berger-Lagos Island,"Rain, Partially cloudy",26463,2989,171,1414,1.06
2026-05-28 02:45,Thursday,2,Berger-Lagos Island,"Rain, Partially cloudy",26186,3082,294,1064,1.11
2026-05-28 03:00,Thursday,3,Berger-Lagos Island,"Rain, Partially cloudy",26158,2815,30,194,1.01
2026-05-28 03:30,Thursday,3,Berger-Lagos Island,"Rain, Partially cloudy",26013,2789,20,130,1.01
2026-05-28 03:45,Thursday,3,Berger-Lagos Island,"Rain, Partially cloudy",26840,2894,36,196,1.01
2026-05-28 04:00,Thursday,4,Berger-Lagos Island,"Rain, Partially cloudy",26171,2786,0,0,1.0
2026-05-28 04:15,Thursday,4,Berger-Lagos Island,"Rain, Partially cloudy",26288,2799,0,0,1.0
2026-05-28 04:45,Thursday,4,Berger-Lagos Island,"Rain, Partially cloudy",26468,2859,41,206,1.01
2026-05-28 05:00,Thursday,5,Berger-Lagos Island,"Rain, Partially cloudy",27115,2887,0,0,1.0
2026-05-28 05:15,Thursday,5,Berger-Lagos Island,"Rain, Partially cloudy",26508,2861,38,165,1.01
2026-05-28 05:30,Thursday,5,Berger-Lagos Island,"Rain, Partially cloudy",26683,3065,224,1179,1.08
2026-05-28 05:45,Thursday,5,Berger-Lagos Island,"Rain, Partially cloudy",27168,3020,128,815,1.04
2026-05-28 06:00,Thursday,6,Berger-Lagos Island,Light/Moderate Rain,26380,3304,495,1811,1.18
2026-05-28 06:15,Thursday,6,Berger-Lagos Island,Light/Moderate Rain,26781,3395,544,4434,1.19
2026-05-28 06:30,Thursday,6,Berger-Lagos Island,Light/Moderate Rain,26322,3201,398,2241,1.14
2026-05-28 07:00,Thursday,7,Berger-Lagos Island,Light/Moderate Rain,26392,3511,701,5542,1.25
2026-05-28 07:30,Thursday,7,Berger-Lagos Island,Light/Moderate Rain,26973,3825,953,1879,1.33
2026-05-28 07:45,Thursday,7,Berger-Lagos Island,Light/Moderate Rain,26929,3889,1022,9720,1.36
2026-05-28 08:15,Thursday,8,Berger-Lagos Island,Wet Roads (residual),27278,3692,788,5378,1.27
2026-05-28 08:30,Thursday,8,Berger-Lagos Island,Wet Roads (residual),26551,3325,498,3527,1.18
2026-05-28 08:45,Thursday,8,Berger-Lagos Island,Wet Roads (residual),26254,3404,609,2468,1.22
2026-05-28 09:00,Thursday,9,Berger-Lagos Island,Wet Roads (residual),26903,3396,532,4720,1.19
2026-05-28 09:15,Thursday,9,Berger-Lagos Island,Wet Roads (residual),26982,3487,614,3915,1.21
2026-05-28 09:30,Thursday,9,Berger-Lagos Island,Wet Roads (residual),26504,3138,316,1933,1.11
2026-05-28 09:45,Thursday,9,Berger-Lagos Island,Wet Roads (residual),26665,3201,362,2594,1.13
2026-05-28 10:45,Thursday,10,Berger-Lagos Island,"Rain, Partially cloudy",26932,3065,197,1087,1.07
2026-05-28 11:00,Thursday,11,Berger-Lagos Island,"Rain, Partially cloudy",26634,2963,127,702,1.04
2026-05-28 11:15,Thursday,11,Berger-Lagos Island,"Rain, Partially cloudy",26412,3030,218,1487,1.08
2026-05-28 11:45,Thursday,11,Berger-Lagos Island,"Rain, Partially cloudy",26668,2987,148,1008,1.05
2026-05-28 12:00,Thursday,12,Berger-Lagos Island,"Rain, Partially cloudy",27177,3074,180,904,1.06
2026-05-28 12:15,Thursday,12,Berger-Lagos Island,"Rain, Partially cloudy",26140,2922,139,981,1.05
2026-05-28 12:30,Thursday,12,Berger-Lagos Island,"Rain, Partially cloudy",26550,2849,22,130,1.01
2026-05-28 13:00,Thursday,13,Berger-Lagos Island,"Rain, Partially cloudy",26728,3025,179,1015,1.06
2026-05-28 13:15,Thursday,13,Berger-Lagos Island,"Rain, Partially cloudy",27158,2936,45,275,1.02
2026-05-28 13:30,Thursday,13,Berger-Lagos Island,"Rain, Partially cloudy",26421,2828,15,84,1.01
2026-05-28 13:45,Thursday,13,Berger-Lagos Island,"Rain, Partially cloudy",26233,2824,31,150,1.01
2026-05-28 14:15,Thursday,14,Berger-Lagos Island,"Rain, Partially cloudy",27039,2937,58,489,1.02
2026-05-28 14:30,Thursday,14,Berger-Lagos Island,"Rain, Partially cloudy",26438,2849,35,179,1.01
2026-05-28 15:00,Thursday,15,Berger-Lagos Island,"Rain, Partially cloudy",26395,2810,0,0,1.0
2026-05-28 15:45,Thursday,15,Berger-Lagos Island,"Rain, Partially cloudy",26534,3148,323,2078,1.11
2026-05-28 16:00,Thursday,16,Berger-Lagos Island,"Rain, Partially cloudy",26694,3394,552,2928,1.19
2026-05-28 16:15,Thursday,16,Berger-Lagos Island,"Rain, Partially cloudy",26826,3402,546,4612,1.19
2026-05-28 16:30,Thursday,16,Berger-Lagos Island,"Rain, Partially cloudy",26856,3670,810,6009,1.28
2026-05-28 17:15,Thursday,17,Berger-Lagos Island,"Rain, Partially cloudy",26408,3970,1158,6692,1.41
2026-05-28 17:30,Thursday,17,Berger-Lagos Island,"Rain, Partially cloudy",26912,4247,1382,11223,1.48
2026-05-28 18:15,Thursday,18,Berger-Lagos Island,"Rain, Partially cloudy",26804,4385,1531,9181,1.54
2026-05-28 18:45,Thursday,18,Berger-Lagos Island,"Rain, Partially cloudy",26520,4213,1390,7101,1.49
2026-05-28 19:15,Thursday,19,Berger-Lagos Island,"Rain, Partially cloudy",26099,4022,1244,6525,1.45
2026-05-28 19:45,Thursday,19,Berger-Lagos Island,"Rain, Partially cloudy",26747,3838,990,4303,1.35
2026-05-28 20:30,Thursday,20,Berger-Lagos Island,"Rain, Partially cloudy",27152,3516,626,2788,1.22
2026-05-28 21:15,Thursday,21,Berger-Lagos Island,"Rain, Partially cloudy",26572,3094,265,1560,1.09
2026-05-28 21:30,Thursday,21,Berger-Lagos Island,"Rain, Partially cloudy",26269,3232,435,2894,1.16
2026-05-28 21:45,Thursday,21,Berger-Lagos Island,"Rain, Partially cloudy",26300,3031,231,1738,1.08
2026-05-28 22:00,Thursday,22,Berger-Lagos Island,"Rain, Partially cloudy",26000,2873,105,788,1.04
2026-05-28 22:15,Thursday,22,Berger-Lagos Island,"Rain, Partially cloudy",26307,2826,25,189,1.01
2026-05-28 22:30,Thursday,22,Berger-Lagos Island,"Rain, Partially cloudy",26928,2937,70,586,1.02
2026-05-28 23:00,Thursday,23,Berger-Lagos Island,"Rain, Partially cloudy",26419,3057,245,1967,1.09
2026-05-28 23:15,Thursday,23,Berger-Lagos Island,"Rain, Partially cloudy",26738,2983,136,747,1.05
2026-05-29 00:00,Friday,0,Berger-Lagos Island,Partially cloudy,26401,2811,0,0,1.0
2026-05-29 00:15,Friday,0,Berger-Lagos Island,Partially cloudy,26729,3021,176,1097,1.06
2026-05-29 00:30,Friday,0,Berger-Lagos Island,Partially cloudy,26314,3068,266,1974,1.1
2026-05-29 00:45,Friday,0,Berger-Lagos Island,Partially cloudy,26757,3171,323,2008,1.11
2026-05-29 01:00,Friday,1,Berger-Lagos Island,Partially cloudy,26794,3357,505,2547,1.18
2026-05-29 01:15,Friday,1,Berger-Lagos Island,Partially cloudy,26876,3226,365,2050,1.13
2026-05-29 01:45,Friday,1,Berger-Lagos Island,Partially cloudy,26510,3176,354,2585,1.13
2026-05-29 02:15,Friday,2,Berger-Lagos Island,Partially cloudy,26835,3100,243,1872,1.09
2026-05-29 02:30,Friday,2,Berger-Lagos Island,Partially cloudy,26884,3044,181,1016,1.06
2026-05-29 03:00,Friday,3,Berger-Lagos Island,Partially cloudy,27011,2956,80,613,1.03
2026-05-29 04:00,Friday,4,Berger-Lagos Island,Partially cloudy,26613,2851,18,122,1.01
2026-05-29 05:00,Friday,5,Berger-Lagos Island,Partially cloudy,26125,2932,151,1151,1.05
2026-05-29 05:15,Friday,5,Berger-Lagos Island,Partially cloudy,26677,3043,203,1801,1.07
2026-05-29 05:45,Friday,5,Berger-Lagos Island,Partially cloudy,26447,2994,178,1310,1.06
2026-05-29 06:15,Friday,6,Berger-Lagos Island,Partially cloudy,26602,2960,127,910,1.04
2026-05-29 06:30,Friday,6,Berger-Lagos Island,Partially cloudy,26403,3069,258,1483,1.09
2026-05-29 07:15,Friday,7,Berger-Lagos Island,Partially cloudy,26579,3158,328,3198,1.12
2026-05-29 07:30,Friday,7,Berger-Lagos Island,Partially cloudy,26109,3331,551,3903,1.2
2026-05-29 08:15,Friday,8,Berger-Lagos Island,Partially cloudy,26265,3398,601,3347,1.22
2026-05-29 08:30,Friday,8,Berger-Lagos Island,Partially cloudy,26956,3242,372,3126,1.13
2026-05-29 08:45,Friday,8,Berger-Lagos Island,Partially cloudy,26544,3295,469,3369,1.17
2026-05-29 09:30,Friday,9,Berger-Lagos Island,Partially cloudy,26700,3146,303,1718,1.11
2026-05-29 09:45,Friday,9,Berger-Lagos Island,Partially cloudy,26266,3002,205,1814,1.07
2026-05-29 10:00,Friday,10,Berger-Lagos Island,Partially cloudy,27185,3215,320,2341,1.11
2026-05-29 10:15,Friday,10,Berger-Lagos Island,Partially cloudy,27056,3070,189,1218,1.07
2026-05-29 11:00,Friday,11,Berger-Lagos Island,Partially cloudy,26690,3013,171,957,1.06
2026-05-29 11:15,Friday,11,Berger-Lagos Island,Partially cloudy,26225,3128,336,2280,1.12
2026-05-29 11:30,Friday,11,Berger-Lagos Island,Partially cloudy,26575,3279,449,3170,1.16
2026-05-29 11:45,Friday,11,Berger-Lagos Island,Partially cloudy,26333,3230,427,2924,1.15
2026-05-29 12:00,Friday,12,Berger-Lagos Island,Partially cloudy,26045,3445,672,4891,1.24
2026-05-29 12:15,Friday,12,Berger-Lagos Island,Partially cloudy,26577,3377,547,2456,1.19
2026-05-29 12:45,Friday,12,Berger-Lagos Island,Partially cloudy,26601,3324,492,3559,1.17
2026-05-29 13:30,Friday,13,Berger-Lagos Island,Partially cloudy,26737,3415,568,4597,1.2
2026-05-29 14:00,Friday,14,Berger-Lagos Island,Partially cloudy,26946,3344,476,1966,1.17
2026-05-29 14:15,Friday,14,Berger-Lagos Island,Partially cloudy,26752,3288,440,3623,1.15
2026-05-29 14:30,Friday,14,Berger-Lagos Island,Partially cloudy,26213,3080,289,1462,1.1
2026-05-29 16:00,Friday,16,Berger-Lagos Island,Partially cloudy,26251,3437,642,1787,1.23
2026-05-29 16:15,Friday,16,Berger-Lagos Island,Partially cloudy,26990,3673,800,4715,1.28
2026-05-29 16:45,Friday,16,Berger-Lagos Island,Partially cloudy,26331,4161,1358,4868,1.48
2026-05-29 17:15,Friday,17,Berger-Lagos Island,Partially cloudy,26942,4344,1475,9351,1.51
2026-05-29 17:30,Friday,17,Berger-Lagos Island,Partially cloudy,26921,4556,1690,11832,1.59
2026-05-29 17:45,Friday,17,Berger-Lagos Island,Partially cloudy,26535,4514,1689,12655,1.6
2026-05-29 18:30,Friday,18,Berger-Lagos Island,Partially cloudy,26879,4675,1813,10722,1.63
2026-05-29 18:45,Friday,18,Berger-Lagos Island,Partially cloudy,26309,4536,1735,13891,1.62
2026-05-29 19:00,Friday,19,Berger-Lagos Island,Partially cloudy,26899,4687,1823,7128,1.64
2026-05-29 20:00,Friday,20,Berger-Lagos Island,Partially cloudy,26925,3723,856,3701,1.3
2026-05-29 21:45,Friday,21,Berger-Lagos Island,Partially cloudy,26553,2961,134,854,1.05
2026-05-29 22:00,Friday,22,Berger-Lagos Island,Partially cloudy,26910,2865,0,0,1.0
2026-05-29 22:15,Friday,22,Berger-Lagos Island,Partially cloudy,27496,2927,0,0,1.0
2026-05-29 22:30,Friday,22,Berger-Lagos Island,Partially cloudy,26555,3054,226,1474,1.08
2026-05-29 22:45,Friday,22,Berger-Lagos Island,Partially cloudy,26452,2919,103,699,1.04
2026-05-29 23:00,Friday,23,Berger-Lagos Island,Partially cloudy,26608,2877,44,300,1.02
